id,episode_id,user_id,watched_time
653,971,91,2023-06-06 02:26:38.651037
654,288,26,2024-01-30 02:40:49.881594
655,1135,17,2023-10-17 02:26:38.651264
656,1148,91,2023-06-25 02:40:49.881860
657,679,6,2024-02-07 02:26:38.651528
658,71,86,2023-08-27 02:40:49.882127
659,392,71,2023-10-08 02:26:38.651750
660,859,89,2023-04-25 02:40:49.882370
661,455,90,2024-01-01 02:26:38.651971
662,1163,44,2023-05-21 02:40:49.882592
663,1514,82,2023-06-28 02:26:38.652223
664,1909,54,2023-12-28 02:40:49.882838
666,654,88,2023-03-28 02:40:49.883081
667,81,74,2023-10-12 02:26:38.652610
668,1506,81,2023-07-07 02:40:49.883382
670,246,34,2023-12-31 02:40:49.883605
672,870,28,2023-11-08 02:40:49.883824
673,1702,24,2024-02-08 02:26:38.653305
674,437,39,2023-04-03 02:40:49.884066
675,1432,33,2023-07-05 02:26:38.653493
676,978,16,2023-12-18 02:40:49.884306
677,798,15,2024-02-01 02:26:38.653676
678,840,70,2023-03-18 02:40:49.884527
680,1958,31,2023-10-10 02:40:49.884748
681,839,10,2023-05-15 02:26:38.654076
682,1837,31,2023-04-14 02:40:49.884984
683,798,81,2023-03-20 02:26:38.654346
684,1149,61,2024-02-23 02:40:49.885225
685,372,7,2023-12-19 02:26:38.654542
686,318,31,2023-07-13 02:40:49.885500
687,722,20,2023-05-22 02:26:38.654746
688,1101,44,2023-12-01 02:40:49.885721
689,474,39,2024-01-22 02:26:38.654904
690,1563,51,2023-04-27 02:40:49.885941
691,1157,32,2024-01-05 02:26:38.655059
692,64,54,2023-06-17 02:40:49.886179
693,1207,72,2023-08-05 02:26:38.655279
694,871,48,2023-07-05 02:40:49.886417
696,72,46,2023-11-10 02:40:49.886638
697,463,80,2023-11-11 02:26:38.655688
698,512,77,2024-02-01 02:40:49.886857
699,1188,100,2023-06-12 02:26:38.655847
700,180,49,2023-04-11 02:40:49.887120
701,848,49,2023-07-19 02:26:38.656006
702,1917,78,2024-01-12 02:40:49.887367
703,1702,57,2023-10-05 02:26:38.656191
704,307,25,2023-04-22 02:40:49.887601
705,1300,76,2023-07-30 02:26:38.656465
706,276,34,2023-08-24 02:40:49.887826
707,370,40,2023-05-19 02:26:38.656676
708,1942,71,2023-04-29 02:40:49.888081
710,1023,30,2023-11-06 02:40:49.888307
711,1267,79,2024-01-15 02:26:38.656937
712,1494,17,2023-07-02 02:40:49.888556
714,655,51,2023-08-15 02:40:49.888778
715,1074,81,2023-11-18 02:26:38.657488
716,1053,12,2023-08-26 02:40:49.888997
717,1879,34,2023-04-02 02:26:38.657709
718,13,28,2023-04-22 02:40:49.889271
719,1055,11,2023-12-16 02:26:38.657929
720,820,65,2023-10-14 02:40:49.889527
721,470,31,2023-12-08 02:26:38.658147
722,1098,68,2024-01-12 02:40:49.889749
723,1267,71,2024-01-27 02:26:38.658313
724,1021,16,2023-07-15 02:40:49.889968
725,774,21,2024-03-04 02:26:38.658519
726,813,20,2023-12-20 02:40:49.890187
727,946,53,2023-07-19 02:26:38.658848
728,1552,44,2024-01-05 02:40:49.890407
729,1879,89,2023-05-06 02:26:38.659071
730,998,23,2023-09-21 02:40:49.890628
731,468,61,2023-10-08 02:26:38.659260
732,1248,62,2023-10-01 02:40:49.890846
733,1897,5,2023-11-08 02:26:38.659602
734,329,67,2024-01-05 02:40:49.891065
735,1789,37,2023-03-10 02:26:38.659868
736,1710,45,2023-11-20 02:40:49.891284
737,378,37,2023-03-12 02:26:38.660057
738,727,23,2023-09-30 02:40:49.891502
740,959,56,2023-04-16 02:40:49.891739
742,706,7,2023-04-14 02:40:49.891961
744,1779,49,2023-11-10 02:40:49.892180
746,1801,78,2023-06-16 02:40:49.892398
747,1382,26,2023-08-01 02:26:38.660958
748,438,14,2023-04-20 02:40:49.892657
750,1482,68,2024-03-03 02:40:49.892878
751,409,29,2023-04-09 02:26:38.661507
752,197,68,2023-09-18 02:40:49.893098
753,1688,20,2023-10-21 02:26:38.661720
754,49,45,2023-10-18 02:40:49.893327
756,1657,23,2024-02-17 02:40:49.893550
757,1622,8,2023-12-12 02:26:38.662062
758,245,100,2023-08-18 02:40:49.893796
759,400,40,2023-05-06 02:26:38.662272
760,284,1,2023-04-28 02:40:49.894018
761,82,96,2023-05-19 02:26:38.662511
762,1193,81,2023-04-30 02:40:49.894259
763,1404,37,2023-07-25 02:26:38.662749
764,1609,92,2023-10-30 02:40:49.894479
765,1201,16,2023-07-10 02:26:38.662973
766,336,79,2023-04-20 02:40:49.894709
767,1741,89,2023-10-02 02:26:38.663158
768,216,51,2024-02-07 02:40:49.894961
769,1460,90,2023-08-12 02:26:38.663389
770,156,8,2023-03-10 02:40:49.895183
771,1610,35,2023-06-23 02:26:38.663614
772,42,63,2023-05-30 02:40:49.895473
773,400,70,2023-06-27 02:26:38.663799
774,219,74,2023-10-25 02:40:49.895701
775,373,57,2024-01-24 02:26:38.663997
776,1878,74,2023-11-17 02:40:49.895939
777,1504,77,2024-02-14 02:26:38.664334
778,185,44,2024-03-02 02:40:49.896189
779,1613,56,2023-09-22 02:26:38.664635
780,1175,52,2024-01-15 02:40:49.896412
781,1975,78,2023-10-29 02:26:38.664914
782,1844,63,2023-07-17 02:40:49.896672
783,676,4,2024-01-19 02:26:38.665158
784,1232,24,2023-11-22 02:40:49.896908
785,462,30,2023-03-26 02:26:38.665418
786,55,66,2023-12-28 02:40:49.897155
787,1558,74,2023-05-10 02:26:38.665638
788,1173,5,2023-07-16 02:40:49.897391
789,447,3,2023-03-27 02:26:38.665828
790,1807,45,2024-01-28 02:40:49.897611
791,1860,35,2023-05-15 02:26:38.666152
792,645,15,2023-11-04 02:40:49.897831
793,1705,6,2023-12-07 02:26:38.666598
794,630,39,2023-05-24 02:40:49.898066
795,718,61,2023-06-14 02:26:38.666829
796,519,100,2023-07-29 02:40:49.898313
797,1504,84,2023-07-23 02:26:38.667107
798,1004,44,2023-07-19 02:40:49.898534
799,1507,36,2023-12-04 02:26:38.667300
800,500,76,2023-08-04 02:40:49.898754
801,73,75,2023-07-26 02:26:38.667493
802,1421,91,2023-05-25 02:40:49.899000
803,1783,82,2023-06-28 02:26:38.667681
804,1265,15,2024-02-28 02:40:49.899248
805,853,12,2023-07-09 02:26:38.667865
806,804,32,2023-12-01 02:40:49.899473
807,1638,45,2023-08-09 02:26:38.668169
808,1420,8,2023-12-26 02:40:49.899712
809,410,43,2023-09-23 02:26:38.668375
810,191,21,2023-10-25 02:40:49.899932
811,1776,86,2024-01-12 02:26:38.668567
812,1475,1,2024-01-15 02:40:49.900168
813,470,21,2023-09-19 02:26:38.668798
814,1186,63,2023-11-13 02:40:49.900448
816,1235,87,2023-12-14 02:40:49.900671
817,1789,64,2023-10-10 02:26:38.669437
818,135,72,2024-01-23 02:40:49.900890
820,1214,41,2023-04-27 02:40:49.901137
821,409,98,2023-05-29 02:26:38.669854
822,982,89,2023-04-19 02:40:49.901444
823,1892,5,2023-07-17 02:26:38.670048
824,965,42,2023-03-15 02:40:49.901668
825,1892,12,2023-09-26 02:26:38.670250
826,643,40,2023-11-19 02:40:49.901905
827,1044,33,2023-09-22 02:26:38.670438
828,14,9,2023-12-23 02:40:49.902156
829,1207,15,2023-08-12 02:26:38.670632
830,849,34,2023-04-16 02:40:49.902406
831,770,66,2024-03-05 02:26:38.670812
832,805,53,2023-06-29 02:40:49.902645
833,403,85,2023-06-02 02:26:38.671005
834,849,33,2024-03-01 02:40:49.902865
835,440,60,2023-08-07 02:26:38.671199
836,1204,90,2024-03-03 02:40:49.903084
837,1347,7,2023-11-30 02:26:38.671392
838,609,80,2023-10-10 02:40:49.903318
839,1507,67,2023-09-02 02:26:38.671569
840,555,1,2023-10-04 02:40:49.903585
841,1577,80,2023-06-24 02:26:38.671760
842,989,32,2023-07-20 02:40:49.903807
843,1577,81,2023-07-23 02:26:38.671945
844,1167,71,2024-01-14 02:40:49.904026
846,1123,37,2024-01-30 02:40:49.904244
847,839,27,2023-10-21 02:26:38.672329
848,1757,15,2023-05-12 02:40:49.904494
850,1516,48,2023-06-09 02:40:49.904735
851,946,37,2023-07-25 02:26:38.672704
852,113,60,2023-11-12 02:40:49.904956
853,742,90,2023-07-01 02:26:38.672880
854,1115,54,2024-02-09 02:40:49.905177
855,1754,16,2024-02-20 02:26:38.673079
856,841,53,2023-03-14 02:40:49.905432
857,452,81,2023-04-29 02:26:38.673265
858,724,30,2023-10-22 02:40:49.905690
859,81,31,2023-03-08 02:26:38.673521
860,1910,6,2023-08-28 02:40:49.905933
861,95,21,2023-09-28 02:26:38.673697
862,915,11,2023-11-23 02:40:49.906183
863,1517,71,2024-02-27 02:26:38.673903
864,1415,5,2024-02-11 02:40:49.906538
865,1176,71,2023-08-10 02:26:38.674086
866,1930,45,2023-07-13 02:40:49.906971
867,73,12,2023-11-11 02:26:38.674264
868,277,24,2023-11-07 02:40:49.907211
869,412,15,2023-07-13 02:26:38.674452
870,117,73,2023-08-27 02:40:49.907430
871,1429,16,2023-04-09 02:26:38.674667
872,630,27,2023-12-01 02:40:49.907672
873,412,20,2023-06-24 02:26:38.674859
874,100,58,2023-05-21 02:40:49.907930
875,1632,92,2023-10-08 02:26:38.675036
876,220,15,2023-06-20 02:40:49.908152
877,1436,66,2023-03-10 02:26:38.675486
878,1983,22,2023-11-10 02:40:49.908372
880,1916,29,2024-01-02 02:40:49.908609
882,1360,53,2023-07-01 02:40:49.908830
883,1971,32,2023-07-16 02:26:38.675818
884,1482,16,2023-08-04 02:40:49.909079
885,463,71,2023-12-22 02:26:38.675932
886,262,18,2023-05-04 02:40:49.909299
887,461,50,2023-11-29 02:26:38.676046
888,1172,75,2023-08-06 02:40:49.909559
889,1620,77,2023-06-19 02:26:38.676153
890,283,95,2023-03-15 02:40:49.909803
891,1886,96,2023-12-27 02:26:38.676236
892,758,71,2024-02-01 02:40:49.910056
893,1971,9,2023-10-16 02:26:38.676305
894,690,85,2023-07-10 02:40:49.910277
895,1507,99,2023-08-06 02:26:38.676397
896,1208,100,2023-09-17 02:40:49.910496
897,464,44,2023-06-20 02:26:38.676490
898,159,40,2023-05-26 02:40:49.910723
900,199,12,2023-10-10 02:40:49.910983
901,1558,37,2023-10-05 02:26:38.676677
902,1199,38,2023-12-30 02:40:49.911229
903,990,76,2023-05-14 02:26:38.676747
904,1248,84,2023-10-31 02:40:49.911450
905,701,85,2023-06-29 02:26:38.676829
906,681,29,2023-09-11 02:40:49.911672
907,1791,20,2023-07-21 02:26:38.676934
908,271,20,2023-03-30 02:40:49.911912
909,78,69,2023-07-02 02:26:38.677046
910,1766,13,2023-09-26 02:40:49.912173
911,839,45,2023-09-17 02:26:38.677140
912,114,52,2024-02-09 02:40:49.912393
914,1410,19,2023-11-15 02:40:49.912618
915,782,49,2023-07-16 02:26:38.677305
916,262,86,2023-04-16 02:40:49.913128
918,1250,22,2023-10-03 02:40:49.913477
919,82,90,2023-11-04 02:26:38.677519
920,1306,64,2023-10-01 02:40:49.913773
921,81,74,2023-08-22 02:26:38.677624
922,1588,51,2023-06-10 02:40:49.914029
923,1283,30,2023-08-08 02:26:38.677706
924,792,62,2023-05-20 02:40:49.914280
925,1483,6,2023-09-25 02:26:38.677794
926,37,17,2023-06-27 02:40:49.914537
927,1070,96,2023-07-07 02:26:38.677918
928,1601,11,2023-05-28 02:40:49.914816
929,1903,91,2023-08-23 02:26:38.678013
930,891,45,2023-09-06 02:40:49.915071
931,463,50,2023-04-01 02:26:38.678101
932,1678,95,2024-01-29 02:40:49.915335
933,401,84,2023-12-19 02:26:38.678168
934,1534,30,2023-07-10 02:40:49.915601
935,1735,64,2024-02-16 02:26:38.678241
936,991,7,2023-11-20 02:40:49.915882
937,385,17,2023-06-22 02:26:38.678346
938,1999,90,2023-09-08 02:40:49.916130
939,1903,76,2023-09-18 02:26:38.678414
940,923,91,2023-05-13 02:40:49.916389
942,1368,58,2023-05-04 02:40:49.916665
943,1929,13,2023-06-10 02:26:38.678565
944,1317,59,2023-06-02 02:40:49.916942
946,1028,94,2024-02-26 02:40:49.917187
947,1754,93,2023-12-23 02:26:38.678755
948,1154,72,2023-06-26 02:40:49.917459
949,899,53,2023-04-05 02:26:38.678845
950,1578,65,2023-04-16 02:40:49.917727
951,1980,20,2024-01-27 02:26:38.678924
952,1132,38,2024-01-14 02:40:49.917993
954,904,59,2023-06-17 02:40:49.918241
955,971,44,2023-04-21 02:26:38.679112
956,1301,54,2023-07-08 02:40:49.918509
957,1929,89,2023-08-15 02:26:38.679188
958,60,80,2023-04-08 02:40:49.918792
959,884,84,2024-01-24 02:26:38.679253
960,208,29,2023-04-25 02:40:49.919042
961,1201,43,2023-03-26 02:26:38.679352
962,234,99,2023-11-16 02:40:49.919286
963,1404,69,2023-08-24 02:26:38.679435
964,855,56,2023-05-05 02:40:49.919533
965,772,41,2023-04-20 02:26:38.679518
966,1733,29,2023-05-18 02:40:49.919800
967,1190,92,2023-06-30 02:26:38.679613
968,1262,39,2023-05-06 02:40:49.920065
969,1072,70,2024-02-16 02:26:38.679724
970,1943,76,2023-04-01 02:40:49.920289
971,1783,80,2024-01-30 02:26:38.679792
972,69,43,2023-06-28 02:40:49.920551
973,412,31,2023-04-17 02:26:38.679858
974,1419,24,2024-02-19 02:40:49.920825
975,400,88,2023-10-10 02:26:38.679950
976,631,17,2024-02-08 02:40:49.921087
977,1892,30,2024-01-19 02:26:38.680033
978,40,27,2023-09-25 02:40:49.921321
979,1754,56,2024-01-15 02:26:38.680129
980,1633,21,2024-01-03 02:40:49.921583
981,774,98,2023-04-16 02:26:38.680206
982,298,8,2023-10-03 02:40:49.921855
983,1176,91,2024-01-14 02:26:38.680272
984,421,70,2024-01-16 02:40:49.922122
985,399,57,2023-12-11 02:26:38.680337
986,682,16,2023-10-25 02:40:49.922370
987,376,89,2023-10-04 02:26:38.680433
988,1553,54,2023-06-09 02:40:49.922641
989,778,4,2024-02-11 02:26:38.680501
990,1225,81,2024-01-20 02:40:49.922919
991,453,42,2024-02-06 02:26:38.680567
992,547,32,2023-06-06 02:40:49.923208
993,1070,38,2023-09-04 02:26:38.680631
994,307,76,2023-11-10 02:40:49.923476
996,209,32,2024-01-28 02:40:49.923753
997,1936,19,2023-11-01 02:26:38.680819
998,276,28,2023-06-11 02:40:49.924061
999,1971,68,2023-08-08 02:26:38.680886
1000,1727,56,2023-11-25 02:40:49.924324
1001,1411,73,2023-03-22 02:26:38.680961
1002,1845,88,2023-04-03 02:40:49.924570
1003,919,24,2023-12-09 02:26:38.681045
1004,1931,37,2023-05-16 02:40:49.924849
1005,407,23,2024-01-25 02:26:38.681118
1006,1654,18,2023-11-16 02:40:49.925148
1007,1622,79,2023-08-23 02:26:38.681217
1008,1768,42,2023-03-16 02:40:49.925434
1009,1395,80,2023-03-22 02:26:38.681286
1010,1609,87,2023-03-17 02:40:49.925709
1011,370,31,2023-06-25 02:26:38.681382
1012,1910,99,2023-12-28 02:40:49.925988
1013,1802,75,2023-12-23 02:26:38.681450
1014,1677,96,2023-10-15 02:40:49.926281
1015,1632,30,2023-07-13 02:26:38.681538
1016,923,78,2023-11-26 02:40:49.926545
1017,1892,82,2023-10-27 02:26:38.681605
1018,647,63,2024-01-08 02:40:49.926810
1019,1452,59,2023-10-27 02:26:38.681675
1020,1152,6,2023-10-15 02:40:49.927122
1021,1138,86,2024-03-01 02:26:38.681746
1022,1195,13,2023-07-12 02:40:49.927391
1023,679,60,2023-10-10 02:26:38.681845
1024,1137,51,2023-12-01 02:40:49.927661
1025,1860,87,2023-05-31 02:26:38.681928
1026,1387,72,2023-09-17 02:40:49.927930
1027,1717,21,2024-01-28 02:26:38.682006
1028,1372,90,2024-01-12 02:40:49.928222
1029,412,57,2023-09-11 02:26:38.682095
1030,172,1,2023-10-30 02:40:49.928524
1032,585,84,2024-03-02 02:40:49.928784
1033,464,82,2023-08-01 02:26:38.682278
1034,1774,10,2023-08-08 02:40:49.929031
1035,1620,89,2023-10-29 02:26:38.682350
1036,1162,36,2024-02-13 02:40:49.929306
1037,1975,59,2023-10-03 02:26:38.682415
1038,657,95,2023-10-21 02:40:49.929604
1039,368,26,2023-08-22 02:26:38.682481
1040,1684,4,2023-11-10 02:40:49.929863
1041,1082,62,2024-01-11 02:26:38.682562
1042,519,79,2023-03-14 02:40:49.930127
1043,466,31,2023-08-23 02:26:38.682635
1044,823,60,2023-04-04 02:40:49.930435
1045,1929,74,2023-09-04 02:26:38.682701
1046,569,52,2023-12-30 02:40:49.930702
1047,1674,74,2023-10-06 02:26:38.682766
1048,1732,15,2024-01-09 02:40:49.930972
1049,1670,90,2023-10-06 02:26:38.682844
1050,1431,68,2023-05-26 02:40:49.931218
1051,782,3,2023-04-03 02:26:38.682947
1052,921,3,2023-07-26 02:40:49.931467
1053,676,51,2023-10-17 02:26:38.683030
1054,1863,79,2024-02-16 02:40:49.931811
1055,398,2,2023-05-21 02:26:38.683101
1056,1853,36,2023-11-01 02:40:49.932216
1058,1394,65,2023-05-09 02:40:49.932626
1059,1717,78,2023-06-25 02:26:38.683278
1060,1779,11,2024-01-10 02:40:49.933055
1061,1620,37,2023-11-09 02:26:38.683376
1062,1415,39,2023-04-09 02:40:49.933525
1063,1992,78,2023-09-07 02:26:38.683443
1064,1233,66,2023-12-21 02:40:49.933990
1065,1987,29,2023-04-15 02:26:38.683511
1066,846,9,2023-04-29 02:40:49.934375
1067,990,25,2023-04-23 02:26:38.683576
1068,564,74,2024-01-08 02:40:49.934765
1069,1546,33,2023-03-24 02:26:38.683667
1070,125,22,2024-03-05 02:40:49.935150
1071,1885,97,2023-04-03 02:26:38.683735
1072,1582,49,2023-12-21 02:40:49.935574
1073,1689,88,2023-12-26 02:26:38.683800
1074,229,33,2023-10-10 02:40:49.935977
1075,392,81,2024-01-16 02:26:38.683866
1076,827,9,2023-06-09 02:40:49.936214
1077,770,81,2023-04-10 02:26:38.683955
1078,494,41,2024-02-24 02:40:49.936476
1079,87,6,2023-09-29 02:26:38.684043
1080,911,9,2023-03-29 02:40:49.936732
1081,1895,57,2024-02-17 02:26:38.684124
1082,632,54,2023-08-04 02:40:49.937019
1083,1108,75,2023-09-01 02:26:38.684210
1084,1646,94,2023-10-08 02:40:49.937278
1085,386,94,2023-12-29 02:26:38.684294
1086,1955,86,2024-01-25 02:40:49.937557
1087,1347,12,2023-10-06 02:26:38.684362
1088,1876,44,2024-02-25 02:40:49.937824
1089,1176,42,2023-08-06 02:26:38.684457
1090,1221,78,2023-04-27 02:40:49.938144
1091,456,23,2023-11-24 02:26:38.684524
1092,1957,48,2023-06-26 02:40:49.938386
1093,79,17,2023-06-03 02:26:38.684610
1094,804,95,2023-09-18 02:40:49.938628
1095,1347,47,2023-06-08 02:26:38.684678
1096,1035,50,2023-06-10 02:40:49.938876
1097,881,65,2023-10-18 02:26:38.684767
1098,534,12,2024-01-28 02:40:49.939167
1099,1558,22,2023-10-26 02:26:38.684834
1100,1794,83,2023-11-09 02:40:49.939388
1101,881,62,2023-10-06 02:26:38.684900
1102,322,33,2023-11-13 02:40:49.939661
1103,1689,96,2023-09-14 02:26:38.684967
1104,1202,10,2023-09-14 02:40:49.939933
1105,956,15,2023-07-10 02:26:38.685059
1106,1580,29,2023-12-02 02:40:49.940223
1107,992,10,2023-12-24 02:26:38.685155
1108,1172,77,2023-11-13 02:40:49.940446
1109,1741,97,2023-11-11 02:26:38.685223
1110,158,13,2023-10-25 02:40:49.940699
1111,665,87,2023-03-26 02:26:38.685326
1112,1203,75,2023-11-08 02:40:49.940919
1113,89,51,2023-05-25 02:26:38.685420
1114,1511,78,2023-12-28 02:40:49.941191
1116,334,95,2023-06-15 02:40:49.941467
1117,1507,51,2024-02-27 02:26:38.685578
1118,1453,83,2023-12-17 02:40:49.941712
1119,1176,34,2023-06-05 02:26:38.685668
1120,1752,100,2023-12-16 02:40:49.941933
1121,1432,16,2023-07-17 02:26:38.685736
1122,1972,27,2023-08-31 02:40:49.942161
1123,382,48,2023-03-27 02:26:38.685829
1124,825,91,2023-04-28 02:40:49.942484
1125,91,96,2023-03-27 02:26:38.685898
1126,43,52,2023-11-02 02:40:49.942774
1128,842,36,2023-03-07 02:40:49.942995
1129,452,49,2023-04-14 02:26:38.686029
1130,1297,62,2023-12-11 02:40:49.943216
1131,1074,48,2024-01-10 02:26:38.686118
1132,1778,99,2023-07-30 02:40:49.943505
1133,472,87,2023-11-07 02:26:38.686222
1134,1872,22,2023-10-19 02:40:49.943768
1135,738,61,2024-02-22 02:26:38.686299
1136,1820,57,2024-01-12 02:40:49.943992
1137,1789,80,2023-05-23 02:26:38.686387
1138,1292,77,2023-11-07 02:40:49.944212
1139,451,42,2023-04-28 02:26:38.686466
1140,1342,74,2024-01-17 02:40:49.944486
1141,858,29,2023-04-09 02:26:38.686544
1142,5,54,2023-09-25 02:40:49.944738
1143,1564,9,2023-04-15 02:26:38.686616
1144,730,22,2023-07-22 02:40:49.944988
1145,474,60,2023-03-13 02:26:38.686682
1146,1816,87,2023-07-23 02:40:49.945210
1147,1181,39,2023-04-08 02:26:38.686770
1148,1357,96,2023-11-25 02:40:49.945476
1149,1717,53,2024-01-06 02:26:38.686872
1150,933,1,2023-06-01 02:40:49.945712
1151,1892,18,2024-02-11 02:26:38.686948
1152,200,61,2023-03-12 02:40:49.946001
1153,97,5,2023-10-02 02:26:38.687014
1154,515,18,2023-03-26 02:40:49.946241
1155,1834,64,2024-01-06 02:26:38.687080
1156,1098,33,2024-02-29 02:40:49.946493
1157,839,13,2023-11-06 02:26:38.687163
1158,1794,30,2023-08-16 02:40:49.946766
1159,394,69,2023-12-27 02:26:38.687250
1160,186,37,2023-06-11 02:40:49.947035
1161,774,50,2023-07-17 02:26:38.687330
1162,281,97,2024-02-14 02:40:49.947271
1163,1952,48,2023-03-28 02:26:38.687416
1164,1284,2,2023-03-19 02:40:49.947533
1165,839,96,2023-03-15 02:26:38.687499
1166,600,22,2023-03-31 02:40:49.947760
1167,441,70,2023-08-04 02:26:38.687565
1168,308,46,2023-04-02 02:40:49.948007
1169,1207,76,2023-12-17 02:26:38.687657
1170,321,37,2024-03-01 02:40:49.948255
1171,390,54,2023-04-05 02:26:38.687725
1172,979,56,2023-03-08 02:40:49.948475
1174,1151,35,2023-04-19 02:40:49.948749
1175,87,79,2023-08-10 02:26:38.687907
1176,1811,86,2023-08-23 02:40:49.948984
1177,86,36,2024-02-18 02:26:38.688004
1178,1050,86,2023-07-17 02:40:49.949241
1179,368,89,2023-08-29 02:26:38.688072
1180,1360,55,2023-08-31 02:40:49.949476
1181,93,28,2023-07-22 02:26:38.688137
1182,324,9,2023-06-28 02:40:49.949727
1183,1264,57,2023-11-06 02:26:38.688208
1184,1402,19,2023-07-02 02:40:49.949948
1185,374,47,2024-01-15 02:26:38.688333
1186,1272,96,2023-06-24 02:40:49.950204
1187,450,88,2023-08-30 02:26:38.688435
1188,426,91,2023-09-27 02:40:49.950453
1189,1776,70,2023-04-10 02:26:38.688533
1190,1317,97,2023-11-14 02:40:49.950681
1191,798,46,2024-02-03 02:26:38.688620
1192,417,21,2023-05-15 02:40:49.950924
1193,1335,51,2023-10-16 02:26:38.688714
1194,1169,15,2023-12-29 02:40:49.951167
1195,372,25,2024-01-03 02:26:38.688782
1196,1316,27,2023-04-15 02:40:49.951408
1197,377,59,2024-01-19 02:26:38.688850
1198,1363,50,2023-09-21 02:40:49.951628
1200,1820,95,2023-09-17 02:40:49.951875
1201,371,83,2023-04-13 02:26:38.689032
1202,1889,56,2023-10-08 02:40:49.952208
1203,399,77,2024-02-24 02:26:38.689144
1204,1600,34,2024-01-10 02:40:49.952476
1205,373,7,2023-09-17 02:26:38.689217
1206,1752,34,2023-05-10 02:40:49.952699
1208,34,26,2024-03-03 02:40:49.952969
1209,83,73,2023-11-21 02:26:38.689449
1210,727,4,2024-01-28 02:40:49.953205
1211,778,9,2023-05-27 02:26:38.689573
1212,68,95,2023-08-30 02:40:49.953476
1213,380,27,2023-05-10 02:26:38.689704
1214,439,79,2024-03-05 02:40:49.953698
1215,459,28,2023-11-07 02:26:38.689828
1216,763,28,2023-05-24 02:40:49.953961
1217,848,43,2023-12-21 02:26:38.689958
1218,1726,24,2023-10-27 02:40:49.954213
1219,1399,77,2024-03-04 02:26:38.690078
1220,1016,2,2023-11-05 02:40:49.954458
1222,1273,7,2023-05-11 02:40:49.954703
1223,1598,17,2023-06-03 02:26:38.690304
1224,727,22,2023-12-26 02:40:49.954939
1225,1190,33,2023-12-07 02:26:38.690415
1226,1186,87,2023-06-20 02:40:49.955198
1228,1608,29,2023-09-29 02:40:49.955419
1229,1738,4,2023-12-29 02:26:38.690643
1230,611,26,2023-08-21 02:40:49.955686
1231,1821,2,2023-09-04 02:26:38.690757
1232,1863,35,2023-10-04 02:40:49.955917
1234,421,48,2023-08-22 02:40:49.956167
1235,399,42,2024-02-26 02:26:38.690985
1236,1839,55,2023-11-24 02:40:49.956421
