id,season_id,episode_number,title,description,duration
341,44,6,Episode 6: Reckoning 8,Mysteries deepen as the search for answers continues. 26,52
342,44,7,Episode 7: The Hidden Truth,The quest for truth takes a dangerous turn. 29,101
343,44,8,Episode 8: A New Beginning 3,A journey into the unknown reveals new challenges. 28,60
344,44,9,Episode 9: A New Beginning 3,A journey into the unknown reveals new challenges. 29,98
345,45,1,Episode 1: Reckoning 6,A sacrifice is made for the greater good. 25,104
346,45,2,Episode 2: Legacy 4,Mysteries deepen as the search for answers continues. 27,81
347,45,3,Episode 3: A New Beginning 4,"A hidden enemy emerges, threatening all they hold dear. 23",62
348,45,4,Episode 4: A New Beginning 2,Mysteries deepen as the search for answers continues. 28,108
349,45,5,Episode 5: Endgame 8,Mysteries deepen as the search for answers continues. 29,102
350,45,6,Episode 6: Crossroads 7,A sacrifice is made for the greater good. 26,120
351,45,7,Episode 7: Crossroads 4,A confrontation with the past changes everything. 34,40
352,46,1,Episode 1: Reckoning 7,The final battle brings a shocking conclusion. 24,49
353,46,2,Episode 2: A New Beginning 11,A sacrifice is made for the greater good. 27,57
354,46,3,Episode 3: A New Beginning 5,"A hidden enemy emerges, threatening all they hold dear. 24",76
355,46,4,Episode 4: Endgame 9,Tensions rise as secrets begin to unravel. 24,83
356,46,5,Episode 5: The Hidden Truth 6,Betrayal and intrigue threaten to undo everything. 32,98
357,46,6,Episode 6: Crossroads 8,Tensions rise as secrets begin to unravel. 25,43
358,47,1,Episode 1: Reckoning 8,An unexpected discovery leads to a startling revelation. 36,105
359,47,2,Episode 2: A New Beginning 12,New alliances are formed as old ones are tested. 35,77
360,47,3,Episode 3: Endgame 10,A sacrifice is made for the greater good. 28,91
361,47,4,Episode 4: A New Beginning 3,A race against time to prevent disaster. 24,61
362,47,5,Episode 5: The Hidden Truth 7,Tensions rise as secrets begin to unravel. 26,54
363,48,1,Episode 1: Crossroads 7,An unexpected discovery leads to a startling revelation. 37,38
364,48,2,Episode 2: Endgame 6,A sacrifice is made for the greater good. 29,44
365,48,3,Episode 3: Reckoning 10,A sacrifice is made for the greater good. 30,119
366,48,4,Episode 4: A New Beginning 4,The final battle brings a shocking conclusion. 25,116
367,48,5,Episode 5: Reckoning 7,An unexpected discovery leads to a startling revelation. 38,65
368,49,1,Episode 1: Endgame 6,Mysteries deepen as the search for answers continues. 30,119
369,49,2,Episode 2: Legacy 5,A journey into the unknown reveals new challenges. 30,68
370,49,3,Episode 3: Endgame 11,A sacrifice is made for the greater good. 31,42
371,49,4,Episode 4: Crossroads 5,A sacrifice is made for the greater good. 32,52
372,49,5,Episode 5: Endgame 9,New alliances are formed as old ones are tested. 36,119
373,49,6,Episode 6: Endgame 7,A race against time to prevent disaster. 25,109
374,49,7,Episode 7: Reckoning 6,New alliances are formed as old ones are tested. 37,47
375,49,8,Episode 8: A New Beginning 4,A confrontation with the past changes everything. 35,71
376,49,9,Episode 9: Endgame 1,The final battle brings a shocking conclusion. 26,65
377,50,1,Episode 1: Reckoning 9,"A hidden enemy emerges, threatening all they hold dear. 25",35
378,50,2,Episode 2: Endgame 7,A race against time to prevent disaster. 26,77
379,50,3,Episode 3: Crossroads 8,Mysteries deepen as the search for answers continues. 31,30
380,50,4,Episode 4: Reckoning 9,A confrontation with the past changes everything. 36,80
381,50,5,Episode 5: Endgame 10,New alliances are formed as old ones are tested. 38,118
382,50,6,Episode 6: Endgame 8,Betrayal and intrigue threaten to undo everything. 33,50
383,50,7,Episode 7: Crossroads 5,A race against time to prevent disaster. 27,65
384,50,8,Episode 8: Endgame 2,A race against time to prevent disaster. 28,120
385,50,9,Episode 9: The Hidden Truth 4,A confrontation with the past changes everything. 37,108
386,50,10,Episode 10: The Hidden Truth 1,The quest for truth takes a dangerous turn. 30,113
387,51,1,Episode 1: A New Beginning 10,A journey into the unknown reveals new challenges. 31,48
388,51,2,Episode 2: A New Beginning 13,A sacrifice is made for the greater good. 33,86
389,51,3,Episode 3: Endgame 12,A confrontation with the past changes everything. 38,47
390,51,4,Episode 4: The Hidden Truth 10,A race against time to prevent disaster. 29,38
391,51,5,Episode 5: Legacy 8,An unexpected discovery leads to a startling revelation. 39,77
392,51,6,Episode 6: Crossroads 9,The final battle brings a shocking conclusion. 27,113
393,51,7,Episode 7: The Hidden Truth 1,New alliances are formed as old ones are tested. 39,82
394,52,1,Episode 1: The Hidden Truth 10,"A hidden enemy emerges, threatening all they hold dear. 26",101
395,52,2,Episode 2: Legacy 6,The quest for truth takes a dangerous turn. 31,40
396,52,3,Episode 3: A New Beginning 6,Betrayal and intrigue threaten to undo everything. 34,104
397,52,4,Episode 4: The Hidden Truth 11,"A hidden enemy emerges, threatening all they hold dear. 27",58
398,52,5,Episode 5: Endgame 11,The quest for truth takes a dangerous turn. 32,51
399,52,6,Episode 6: Endgame 9,A confrontation with the past changes everything. 39,49
400,52,7,Episode 7: Legacy 7,Mysteries deepen as the search for answers continues. 32,31
401,52,8,Episode 8: Reckoning 4,Betrayal and intrigue threaten to undo everything. 35,30
402,52,9,Episode 9: Legacy 1,Tensions rise as secrets begin to unravel. 27,109
403,53,1,Episode 1: Reckoning 10,The quest for truth takes a dangerous turn. 33,47
404,53,2,Episode 2: Legacy 7,A journey into the unknown reveals new challenges. 32,47
405,53,3,Episode 3: Reckoning 11,The final battle brings a shocking conclusion. 28,105
406,53,4,Episode 4: Crossroads 6,Tensions rise as secrets begin to unravel. 28,78
407,53,5,Episode 5: Crossroads 9,Betrayal and intrigue threaten to undo everything. 36,97
408,53,6,Episode 6: The Hidden Truth 5,An unexpected discovery leads to a startling revelation. 40,118
409,53,7,Episode 7: Endgame 8,A race against time to prevent disaster. 30,97
410,53,8,Episode 8: Endgame 3,A sacrifice is made for the greater good. 34,49
411,53,9,Episode 9: Legacy 2,A journey into the unknown reveals new challenges. 33,57
412,53,10,Episode 10: Endgame,An unexpected discovery leads to a startling revelation. 41,66
413,54,1,Episode 1: Legacy 5,A confrontation with the past changes everything. 40,86
414,54,2,Episode 2: Crossroads 7,An unexpected discovery leads to a startling revelation. 42,100
415,54,3,Episode 3: Endgame 13,Mysteries deepen as the search for answers continues. 33,109
416,54,4,Episode 4: Reckoning 10,Tensions rise as secrets begin to unravel. 29,32
417,54,5,Episode 5: The Hidden Truth 8,"A hidden enemy emerges, threatening all they hold dear. 28",41
418,54,6,Episode 6: The Hidden Truth 6,Betrayal and intrigue threaten to undo everything. 37,47
419,54,7,Episode 7: Reckoning 7,A sacrifice is made for the greater good. 35,72
420,55,1,Episode 1: Legacy 6,Mysteries deepen as the search for answers continues. 34,105
421,55,2,Episode 2: Reckoning 9,The quest for truth takes a dangerous turn. 34,60
422,55,3,Episode 3: Legacy 8,A confrontation with the past changes everything. 41,66
423,55,4,Episode 4: A New Beginning 5,A sacrifice is made for the greater good. 36,31
424,55,5,Episode 5: A New Beginning 6,Mysteries deepen as the search for answers continues. 35,119
425,55,6,Episode 6: Endgame 10,New alliances are formed as old ones are tested. 40,103
426,55,7,Episode 7: Legacy 8,A race against time to prevent disaster. 31,56
427,56,1,Episode 1: A New Beginning 11,A confrontation with the past changes everything. 42,83
428,56,2,Episode 2: The Hidden Truth 7,New alliances are formed as old ones are tested. 41,110
429,56,3,Episode 3: The Hidden Truth 4,The final battle brings a shocking conclusion. 29,104
430,56,4,Episode 4: A New Beginning 6,New alliances are formed as old ones are tested. 42,89
431,56,5,Episode 5: A New Beginning 7,A confrontation with the past changes everything. 43,61
432,57,1,Episode 1: Reckoning 11,Tensions rise as secrets begin to unravel. 30,82
433,57,2,Episode 2: Reckoning 10,A confrontation with the past changes everything. 44,116
434,57,3,Episode 3: Endgame 14,A race against time to prevent disaster. 32,61
435,57,4,Episode 4: Reckoning 11,An unexpected discovery leads to a startling revelation. 43,96
436,57,5,Episode 5: A New Beginning 8,A race against time to prevent disaster. 33,63
437,57,6,Episode 6: Reckoning 9,A confrontation with the past changes everything. 45,52
438,57,7,Episode 7: A New Beginning 9,Mysteries deepen as the search for answers continues. 36,67
439,57,8,Episode 8: Endgame 4,An unexpected discovery leads to a startling revelation. 44,66
440,58,1,Episode 1: Crossroads 8,The quest for truth takes a dangerous turn. 35,51
441,58,2,Episode 2: The Hidden Truth 8,New alliances are formed as old ones are tested. 43,51
442,58,3,Episode 3: The Hidden Truth 5,A journey into the unknown reveals new challenges. 34,39
443,58,4,Episode 4: Crossroads 7,Tensions rise as secrets begin to unravel. 31,83
444,58,5,Episode 5: Legacy 9,"A hidden enemy emerges, threatening all they hold dear. 29",42
445,59,1,Episode 1: Legacy 7,An unexpected discovery leads to a startling revelation. 45,31
446,59,2,Episode 2: Reckoning 11,"A hidden enemy emerges, threatening all they hold dear. 30",36
447,59,3,Episode 3: The Hidden Truth 6,A sacrifice is made for the greater good. 37,40
448,59,4,Episode 4: The Hidden Truth 12,Tensions rise as secrets begin to unravel. 32,114
449,59,5,Episode 5: A New Beginning 9,A race against time to prevent disaster. 34,32
450,59,6,Episode 6: Crossroads 10,A race against time to prevent disaster. 35,110
451,59,7,Episode 7: A New Beginning 10,A race against time to prevent disaster. 36,110
452,59,8,Episode 8: The Hidden Truth 6,A race against time to prevent disaster. 37,57
453,59,9,Episode 9: Crossroads 6,Tensions rise as secrets begin to unravel. 33,84
454,60,1,Episode 1: Endgame 7,"A hidden enemy emerges, threatening all they hold dear. 31",88
455,60,2,Episode 2: Legacy 8,Mysteries deepen as the search for answers continues. 37,42
456,60,3,Episode 3: A New Beginning 7,Tensions rise as secrets begin to unravel. 34,59
457,60,4,Episode 4: Crossroads 8,A confrontation with the past changes everything. 46,45
458,60,5,Episode 5: Crossroads 10,A journey into the unknown reveals new challenges. 35,86
459,60,6,Episode 6: The Hidden Truth 7,Mysteries deepen as the search for answers continues. 38,120
460,60,7,Episode 7: Endgame 9,The final battle brings a shocking conclusion. 30,43
461,61,1,Episode 1: Endgame 8,Betrayal and intrigue threaten to undo everything. 38,47
462,61,2,Episode 2: Crossroads 8,A sacrifice is made for the greater good. 38,43
463,61,3,Episode 3: The Hidden Truth 7,The final battle brings a shocking conclusion. 31,53
464,61,4,Episode 4: A New Beginning 7,Mysteries deepen as the search for answers continues. 39,32
465,61,5,Episode 5: Reckoning 8,New alliances are formed as old ones are tested. 44,52
466,62,1,Episode 1: The Hidden Truth 11,New alliances are formed as old ones are tested. 45,63
467,62,2,Episode 2: Endgame 8,A confrontation with the past changes everything. 47,71
468,62,3,Episode 3: A New Beginning 8,Mysteries deepen as the search for answers continues. 40,120
469,62,4,Episode 4: Crossroads 9,Tensions rise as secrets begin to unravel. 35,55
470,62,5,Episode 5: The Hidden Truth 9,"A hidden enemy emerges, threatening all they hold dear. 32",118
471,62,6,Episode 6: Crossroads 11,New alliances are formed as old ones are tested. 46,59
472,62,7,Episode 7: A New Beginning 11,The quest for truth takes a dangerous turn. 36,31
473,62,8,Episode 8: Crossroads 3,A race against time to prevent disaster. 38,77
474,62,9,Episode 9: Reckoning 2,Betrayal and intrigue threaten to undo everything. 39,64
475,63,1,Episode 1: Crossroads 9,A race against time to prevent disaster. 39,113
476,63,2,Episode 2: Crossroads 9,A race against time to prevent disaster. 40,30
477,63,3,Episode 3: A New Beginning 9,A confrontation with the past changes everything. 48,90
478,63,4,Episode 4: A New Beginning 8,Betrayal and intrigue threaten to undo everything. 40,79
479,63,5,Episode 5: Legacy 10,A race against time to prevent disaster. 41,101
480,63,6,Episode 6: Endgame 11,The final battle brings a shocking conclusion. 32,102
481,63,7,Episode 7: Legacy 9,The quest for truth takes a dangerous turn. 37,41
482,63,8,Episode 8: Crossroads 4,A sacrifice is made for the greater good. 39,59
483,64,1,Episode 1: Crossroads 10,An unexpected discovery leads to a startling revelation. 46,108
484,64,2,Episode 2: Reckoning 12,A sacrifice is made for the greater good. 40,118
485,64,3,Episode 3: A New Beginning 10,A confrontation with the past changes everything. 49,76
486,64,4,Episode 4: A New Beginning 9,Tensions rise as secrets begin to unravel. 36,55
487,64,5,Episode 5: Crossroads 11,A journey into the unknown reveals new challenges. 36,89
488,64,6,Episode 6: Endgame 12,A race against time to prevent disaster. 42,116
489,65,1,Episode 1: Reckoning 12,Betrayal and intrigue threaten to undo everything. 41,110
490,65,2,Episode 2: Reckoning 13,The quest for truth takes a dangerous turn. 38,78
491,65,3,Episode 3: A New Beginning 11,"A hidden enemy emerges, threatening all they hold dear. 33",71
492,65,4,Episode 4: Crossroads 10,The final battle brings a shocking conclusion. 33,120
493,65,5,Episode 5: Endgame 12,A confrontation with the past changes everything. 50,103
494,65,6,Episode 6: A New Beginning 9,A sacrifice is made for the greater good. 41,73
495,65,7,Episode 7: Legacy 10,The final battle brings a shocking conclusion. 34,51
496,65,8,Episode 8: The Hidden Truth 7,Betrayal and intrigue threaten to undo everything. 42,88
497,66,1,Episode 1: Endgame 9,Mysteries deepen as the search for answers continues. 41,99
498,66,2,Episode 2: Reckoning 14,A sacrifice is made for the greater good. 42,44
499,66,3,Episode 3: Reckoning 12,"A hidden enemy emerges, threatening all they hold dear. 34",36
500,66,4,Episode 4: Legacy 9,A sacrifice is made for the greater good. 43,79
501,66,5,Episode 5: Crossroads 12,"A hidden enemy emerges, threatening all they hold dear. 35",33
502,67,1,Episode 1: Reckoning 13,A confrontation with the past changes everything. 51,98
503,67,2,Episode 2: The Hidden Truth 9,A sacrifice is made for the greater good. 44,110
504,67,3,Episode 3: Legacy 9,New alliances are formed as old ones are tested. 47,108
505,67,4,Episode 4: Legacy 10,An unexpected discovery leads to a startling revelation. 47,52
506,67,5,Episode 5: A New Beginning 10,Tensions rise as secrets begin to unravel. 37,71
507,67,6,Episode 6: Legacy 3,Tensions rise as secrets begin to unravel. 38,60
508,68,1,Episode 1: Endgame 10,A journey into the unknown reveals new challenges. 37,44
509,68,2,Episode 2: A New Beginning 14,An unexpected discovery leads to a startling revelation. 48,51
510,68,3,Episode 3: The Hidden Truth 8,An unexpected discovery leads to a startling revelation. 49,52
511,68,4,Episode 4: Legacy 11,A journey into the unknown reveals new challenges. 38,101
